2014-01-01,1，很多大爷大妈凑热闹打酱油：） 2，因空气原因不得不坚持戴口罩跑，憋！3，以后上班也这个距离，算是积累了一些经验，春暖花开时不妨跑步上班：）,1
2014-01-01,@孙铭阳同学 @辛卡卡同W @Princess_文文 新年快乐！今天是1月1日元旦，今天的空气指数为中度污染，可携带口罩哦！[嘻嘻],1
2014-01-02,今天上海晴转多云，气温8-15度，周六开始气温将会有少许下降，最高气温将跌落到10度左右。目前上海的空气质量为中度污染，建议您外出时佩戴口罩。,1
2014-01-02,"雾霾空气救救他们 是谁阻止交通协管员戴口罩执勤 据我调查 交通协管员说 上海外滩1位32岁交警6位交通协管员生肺病肺癌已故 每天城市繁忙路段空气中污染是危害交通协管员身体的因素,警报:中国交警的平均寿命仅43岁！能吹哨子口罩研发发明成功 有显著防PM异物造福于健康专利:201310067911.1 13020163877",0
2014-01-02,新年好[嘻嘻]！今天是2014年首个工作日，农历十二月初二，二九第三天。今天最高温度可达16度，东南风3-4级，晴[阳光]。当前PM2.5空气质量指数实时162，中度污染[失望]，应减少户外活动，外出时佩戴口罩，敏感人群应尽量避免外出。明后天以多云为主，双休日有冷空气微弱影响，最高10度。注意早晚寒意。,1
2014-01-02,鬼天气，一直污染。能不能还给孩子新鲜的空气？ 日本宝宝口罩，大量到货。今晚P上,1
2014-01-02,终于领教到了“毒”空气的威力，看来空气净化机口罩缺一不可。[生病],1
2014-01-02,以前问我pm2.5口罩的朋友 我当初说日本空气很好的 没专门防pm2.5的口罩，现在人家出来了。。。…（丢脸[糗大了]）5枚36含国际 儿童 成人两款～,1
2014-01-03,今天重庆空气质量指数高达200，属于严重污染，外出最好带口罩。不过有太阳看起来还不错。PS：照片是我妈拍的。,1
2014-01-03,"中午在金茂大厦举行的“抵制雾霾”公益活动受到大厦白领们的热烈响应，白领们通过手机扫描新浪微博二维码即可获赠一款热销的PM2.5口罩。""福来day""申城空气再“中毒”，金茂关爱白领健康，持续为大家提供健康宜居的办公环境，携手新浪网送出2014第一“福”!@中化集团@方兴地产@金茂大厦写字楼",1
2014-01-03,上海空气太差，连喵星人都要带口罩,1
2014-01-03,一入冬，每天空气都是严重污染，到现在已经连续几个礼拜了。路上到处是戴着口罩的人，行色匆匆。我这样每天通勤开车为主的人都觉得喉咙不舒服，就别说挤公车上下班的了。至于交警、建筑、环卫之类整天工作都暴露在户外的人群，实在是不敢想。貌似也没见环保部门出来说点什么做点什么？,1
2014-01-03,2Y10M? 话说宥宥从小身体一直不错?，很少生病，但一病就咳嗽?，这和她过敏体质脱不了干系！今天和睦家医生看下来也说空气不好的话只能避免?外出，出门必须??戴口罩，哎，可怜的小丫头?，真想带你移民了！??,1
2014-01-04,这破空气。。。喉咙痛胸闷脸还过敏[生病]一怒之下买了一打ffp2/ffp3口罩。。。,1
2014-01-04,北方来的冷空气太吓人了空气又重度污染了……口罩又要拿出来用了……,1
2014-01-04,看了看空气。。。还是把生日时热大给我的口罩拆了。。,1
2014-01-04,三次元口罩 空气差 每天包里准备，女士的是粉红色男士是白色，我要自留两包，要的留言，下次多买点寄回来,1
2014-01-04,正在电脑上浪费时间，突然收到短信：快开窗！立刻执行，然后查空气质量指数：97！！！我那和我一样关注空气质量并指导我买口罩和空气净化器的同事总是能第一时间关注到空气变好并提醒我开窗。中国好同事！最美同事！[赞],0
2014-01-04,空气真差！口罩必备！,1
2014-01-05,空气中弥漫着一股焦味，无奈只能带口罩[感冒][泪],1
2014-01-05,今天阳光很好，虽然天气还是有些冷，但是在室外活动的人很多，而且大部分没有戴口罩，似乎在享受新鲜的空气。,-1
2014-01-05,今天上海空气很好！好久没见这么蓝天[太阳]今天我不要戴口罩[感冒]很舒服( ?  ` )?,1
2014-01-05,鼻测法判断今天空气还行，希望明天可以不用带口罩了[月亮],1
2014-01-06,今天空气难得的还啊，又看到带口罩鼻子露外面的…,1
2014-01-06,出发 上班 NND 最有用的口罩到了 今天空气指数达标,1
2014-01-06,天气变冷了，空气中还是弥漫着一股烟尘味道，口罩君继续，走起！[奥特曼],1
2014-01-06,今天空气质量居然是优，有种不敢相信的感觉。。。同车旁边人的香水味实在是太呛人了，害我打了好几个喷嚏，有戴口罩的冲动！,1
2014-01-06,现在发现戴口罩也蛮好的，可以阻隔脏空气，臭味道，还不会吸到冷风引起胃痛。只是如果擦了粉底就不太好了，摘下口罩脸一半黑一半白~,1
2014-01-06,2014年最畅销产品――空气净化器，最长销产品――PM2.5口罩，没有之一。,1
2014-01-06,今天空气质量优，可以不戴口罩在大路上走并自由呼吸了，晚上还可以畅快地跑步了。这样的日子不多哦，得好好珍惜才是！,-1
2014-01-06,空气质量：优！！这么好的天气就让我们扔掉口罩，尽情呼?吸?吧！吸进去都是甜丝丝的！！！！哦哈哈哈哈哈?,-1
2014-01-06,发现我这人太不关注天气了 …当看到满大街人戴口罩了我才知道天气质量不好，于是第二天开始戴口罩，戴着戴着发现人们都不戴了，我却还戴着～今天看到大家戴着我的口罩却忘带了……电梯上听人嘲讽上海开始进攻雾都称号了，上海的空气质量还真是让人担忧呀！,1
2014-01-06,今年过年公司工会还发了十个过滤口罩，可见上海的空气有多糟糕啊@天冷了要吃牛肉面 ，你回去是多明智呐[泪],1
2014-01-06,刚看到一老外带着口罩疾走。我就纳闷了，今天这种在上海已然是评定为空气质量良的少数极端天气。还这样，平时他咋办啊？！[疑问],1
2014-01-06,今天上海的空气竟然是优，结果我昨天晚上花了22块买了个3M的口罩，而且是很骚包的带出气孔的那种。,1
2014-01-07,刚和达人@拉比诺l源爸 完成40.9公里 3小时59分 当中10公里跑的龙腾小桥 全程吃了两小块巧克力喝了 一瓶奶咖 刚刚回来吃了些菜 一杯蛋白粉 维生素饮料 空气指数良好 没戴口罩 感觉不错 晚安！！！,0
2014-01-07,空气质量不好杨帮我买了一箱带呼吸阀的口罩，让我出门就戴上? ?,1
2014-01-07,冷空气准备来袭，目前雨中空气轻度污染，美标中度污染，比较少见的。 预计明天上午到下午冷锋来的时候，本市空气中度污染到重度污染之间，要明天凌晨才会转好。 口罩还是备着，以防下班时间段空气较差。,1
2014-01-08,这个雾霾会不会被人挖掘出一个小产业来，，除了口罩和空气过滤器之类的，，，，你想想，叔给投资，，喂奶之余想到的,1
2014-01-08,经年之后 他们终于有了一次擦肩 那一刻 她竟无比感谢这个城市过于肮脏的空气 宽大的口罩遮掩了她所有的局促 十年爱恨竟换不来擦身而过时的一个眼神相顾 他的视线始终在她头顶以上五公分的距离 那是他的高度 她熟悉无比 如今这五公分已是他们之间的高山大河鸿沟天堑 她于是想 所谓咫尺天涯 不过如此,1
2014-01-09,今天早上小编在上班路上，给自己做了一个2014护肤计划充足的睡眠[酷]，做好硬防晒，湿度低的话就开加湿器，空气差就戴口罩[偷笑]！少吃甜食、油炸的。为了管理身材，我会少吃面食[馋嘴]！不仅面食，其它高糖食物也应少吃。多吃水果蔬菜[抱抱]，这些措施对任何底子的皮肤都非常有用，予以表扬！[抱抱],0
2014-01-09,冬季孕妈妈注意7禁忌：1，忌常舔嘴唇 2，忌涂纯甘油，反使皮肤更干 3，忌穿衣过多，降低机体对温度适应能力 4，忌冻僵烤火，应在较暖地方两手互搓，使温度自然回升 5，忌戴口罩，易感冒 6，忌不戴帽子，头部也要防寒 7，忌不出门，天暖时应到户外适宜活动，呼吸新鲜空气~~~,1
2014-01-09,携带式抗菌杀菌贴 1个装 945日元 到手66.2元+国际国内运费 在粉尘感染，病菌感染多发季节， 只需要悬挂于胸口， 就可以在脖子以上产生作用， 杀灭各种传染病菌，清新口鼻周围口气， 并且消臭，给你不一样的清洁空气~~ 适合办公室，或者不愿意带口罩人群,1
2014-01-10,常年待在日本的哥哥嫂子前段时间回上海，一下机就觉得空气有异味，没几天就发烧感冒。同一时间，哥哥的同事也是和老婆一起回上海，也双双生病发烧。他们是被净化，我们是被进化。不带口罩的你还在纠结什么？没买空净的你还在犹豫什么？,1
2014-01-10,上班还要带个口罩，我真是没话说了，办公室里面翻新的来一塌糊涂，空气质量啊[xkl抓狂],1
2014-01-10,TimeOut上海1月刊倾心呈现大篇幅专题《雾霾作战深度报告》，对于空气净化器有效与否以及如何挑选、怎样阅读各类环境指数、买什么口罩等问题，Timeout 约谈专业环保人士，同时挑选了19款净化器和10款口罩，以深度实用报告的形式，将大家的疑虑一一解答。,0
2014-01-12,日本正品代购 大家呼声很高的贝亲宝宝无纺布小熊造型一次型专用口罩 1-3岁宝宝使用 防雾霾 防尘 透气除菌 日本一度脱销 每个有宝宝的家庭的必备品哦 恶劣的空气质量 人流较多的公共场所 病菌交叉感染的医院等都需要给宝宝戴着 到手45RMB一包 3只装,1
2014-01-13,肿么空气又重度污染了。。 不知明早会好点否 @木桶里的橘子  早起出门备口罩啊！,1
2014-01-13,"空气质量指数: 上海 (美领事馆): 244 (极不健康), 上海: 259 (重度污染), 北京 (美使馆): 152 (不健康), 北京: 90 (空气质量良好), 广州 (美领事馆): 102 (对低抵抗力人群有害), ...大家出门当心啊，明天口罩戴起来",-1
2014-01-13,呼吸道传染病预防措施有以下几点：1、加强锻炼，增强机体抵抗力。2、尽量减少到空气不流通的场所集会。3、注意开窗通气，婴儿室也应定期开窗通气。4、发生病例后，要及时隔离治疗，必要时喷洒消毒剂。5、探望病人要注意自我保护，带口罩。6、可注射相应疫苗预防。7、坚持母乳喂养。,0
2014-01-14,难得这么好的空气，就是不明白为啥还有人要戴口罩的，难不成喜欢闻自己的口气么？,-1
2014-01-14,已经有不止一位同事跟我说，最近你的皮肤是怎么了？[抠鼻屎][抠鼻屎][抠鼻屎]~[躁狂症][躁狂症]就........没涂BB霜[非常汗][非常汗][非常汗]，有那么糟么[别烦我][别烦我][别烦我]，和之前差距真有那么大么[悲催][悲催][悲催]（之前上海空气关系到现在为止我都带口罩是为了不让粉吸到肺里所以才没涂）,1
2014-01-14,今天空气无比好还有逼戴口罩，一个人坐两个位子，逼到家了。,1
2014-01-15,帽子，手套再加上口罩，这应该是这个秋冬季节里很多人的标准配置，撇开气温的原因，防范雾霾成为了民众的首要任务。空气质量的下降和PM2.5的出现让很多人担忧起来，如何才能有效的治理雾霾？李楚源给出了他的解决方法――征收环保税。,1
2014-01-15,空气这么好还戴3M口罩的人是不是有毛病？,1
2014-01-16,异常的顺，可以说从出舱门到坐上大巴一号线没耽误一分钟。上第ㄧ辆摆渡车是最后―个，一上车就关门开车了，之后买车票后直接走向一号车，一看车关门启动就开跑，好在好心的司机停车开门让我上了。祝福他一生平安。北京空气太差了，―落地就闻着硫磺味了，赶快戴口罩,0
2014-01-16,听说今天空气质量很差，就带了一副口罩，现在只有一个感觉，地铁好闷[晕][晕][晕],1
2014-01-16,空气不好 大家戴上口罩吧,1
2014-01-16,"好消息 免费堤供 一线交警 交通协管员交通警察口罩.每天城市繁忙路段空气中污染是危害交警身体的因素,根据调查交通协管员说 1位32岁交警6位交通协管员生肺病肺癌已故 警报:中国交警的平均寿命仅43岁！能吹哨子口罩研发发明成功 有显著防PM异物 防冬 防风寒 造福于健康 专利:201310067911.1 13020163877",0
2014-01-16,"空气质量指数: 上海 (美领事馆): 160 (不健康), 上海: 135 (轻度污染), 北京 (美使馆): 493 (有毒害), 北京: 410 (严重污染)@朱格巴 口罩啊",1
2014-01-16,守望春天：2014年的春天，我们希望，天是蓝蓝的天，云是白白的云，空气是透明的，吃的能吃，喝的能喝，不需要海淘奶粉，出门不用戴口罩，我们仅仅希望，皮鞋是用来穿的，河水不是彩色的，不再需要小心翼翼地生活。这些愿望很小，也是百姓的梦想，但它仍然需要我们共同的努力。,1
2014-01-16,人们精心照料的健康问题，排兵布阵般的空气净化器，各种PM口罩。全全抵不过一位烟民强行贡献的一串吞云吐雾，对您造成的肺部伤害。在控诉污染排放及医疗花消高昂的时候，人们应当从我做起，尊重自己、他人。当你坐在双层隔热玻璃后大口喘息的时候，没人在乎你在干吗，因为，那才是你自我消遣的地方。,0
2014-01-16,今日，北京市空气重污染应急指挥部发布空气重污染蓝色预警，为今年首个重污染预警。国际癌症研究机构(IARC)在里昂的会上，已经把大气污染确认定为致癌物了。详情请关注微信公众号“百年灵光触媒口罩官微”。雾霾迟迟不肯走怎么办？一起戴上百年灵光触媒PM2.5口罩抵御雾霾吧！www.gcm-mask.com,1
2014-01-17,"好消息 免费堤供 一线交警交通协管员交通警察口罩.每天城市繁忙路段空气中污染是危害交警身体的因素,根据调查 交通协管员说 1位32岁交警6位交通协管员生肺病肺癌已故 警报:中国交警的平均寿命仅43岁！能吹哨子口罩研发发明成功 有显著防PM异物 防冬 防风寒 造福于健康专利:201310067911.1 13020163877",0
2014-01-17,@上海凯斯泰尔生物 友情提醒您今日上海空气质量指数(AQI)：158 中度污染，气温3~11°C 晴 马上就是周末啦~想一下心情就可以飞起来~尽管如此今日晨间雾气还是挺大的，记得带口罩进行防护哟~[玫瑰][江南style],1
2014-01-17,多云不见云，混沌清一色。人人带口罩，处处听咳声。奥运环境好，世博空气清。不是做不到，原因你知道！[泪][吐][生病],1
2014-01-17,早上听新闻说今天空气质量良，我居然就真的不戴口罩了。。。半路上就发现我的傻手机又不会对焦了。。。,1
2014-01-18,"好消息 免费堤供 一线交警 交通协管员交通警察口罩.每天城市繁忙路段空气中污染是危害交警身体的因素,根据调查 交通协管员说 1位32岁交警6位交通协管员生肺病肺癌已故 警报:中国交警的平均寿命仅43岁！能吹哨子口罩研发发明成功 有显著防PM异物 防冬防风寒 造福于健康专利:201310067911.1 13020163877",0
2014-01-18,おはよう。周末早上起了大早，今天上海空气有些模糊，出门记得口罩哦。[带着微博去旅行][呵呵][呵呵][带着微博去旅行],1
2014-01-18,大波冷空气来袭！[浮云]周末北方大部降温！大风降温如何保健康？1出门戴口罩，还应注意每天换，身体在保证不冷的前提下，不宜捂得过严。2心血管病人上午别出门，气温骤降，易诱发中风、脑梗塞、心肌梗死等疾病。3异物入眼千万别揉，否则易使异物划伤角膜，还可能致异物嵌入角膜，致感染发炎。,1
2014-01-18,今天这空气一会出去又要带口罩了[怒],1
2014-01-18,今天空气质量太差，出门看中医，忘记带口罩了！！！[闭嘴][闭嘴][闭嘴],1
2014-01-18,不到一小时，节目就要开始啦，今天的专家是来自上海市东方医院的院长刘中民。雾霾除了对呼吸系统会造成极大影响外，还会对我们的心血管造成损害。那空气污染物是如何进入我们的心血管？哪些疾病又是在雾霾天极易诱发？戴不戴口罩会影响正常人的血压吗？有什么食物可以抗击雾霾吗？大家千万不要错过哦。,1
2014-01-18,"忘了戴口罩出门。。。2014-01-18 15:00  上海空气质量指数: 256 (PM2.5 205.9ug/m3, 所选监测点的最大值), 非常不健康",1
2014-01-19,"口罩戴起来。空气质量指数: 上海: 171 (中度污染), 上海 (美领事馆): 182 (不健康), 北京: 150 (中度污染), 北京 (美使馆): 191 (不健康), 广州: 138 (轻度污染), 长沙: 170 (中度污染), ...",1
2014-01-19,喝杯咖啡后准备去黄浦江滨江大道做个散步，步行至东方明珠，然后沿世纪大道回家，貌似空气又不是很好，带上口罩吧。,1
2014-01-19,上海的空气越来越差。出门勿忘口罩!!,1
2014-01-19,回到上海发现空气还不如北京，北京这两天还能看到蓝天呢。我大中国的良民们果然已麻木了，首都人民少有戴口罩者，看来已经懒得关心空气了，爱谁谁吧[汗],1
2014-01-20,下个星期就要过年了，今天空气好差阿，记得戴口罩，早安@SNH48-徐言雨 ,1
2014-01-20,"今天重污染转严重污染,出门口罩带好哦。北方冷空气逐渐要下来了,预计下午的时候pm2.5会一度超过300,目前已经225了。",1
2014-01-20,一早上起床就咳嗽不已，觉得特别奇怪，出了门立刻就明白原因了。以前总是雾霾天看见大家在网上发照片，现在反而是哪天天蓝了，大家一阵兴奋。毒空气俨然变成一种常态，马路上戴口罩的人也越来越少了。在这种恶劣的环境下生存，我的喉咙啊，你不是应该变得坚强一点，快点适应吧！,1
2014-01-20,"雾霾空气救救他们 是谁阻止交通协管员戴口罩执勤 据我调查 交通协管员说 上海外滩1位32岁交警6位交通协管员生肺病肺癌已故 每天城市繁忙路段空气中污染是危害交通协管员身体的因素,警报:中国交警的平均寿命仅43岁！能吹哨子口罩研发发明成功 有显著防PM异物造福于健康专利201310067911.1 13020163877",0
2014-01-20,唔...空气不好[泪]*口罩?我需要你?。就想着吃不是件好事！,1
2014-01-20,今天的天气和空气简直是绝配，再搭上大风。居然就今天出门没带口罩！！！最近点儿总这么正，我有点儿快受不了！,1
2014-01-20,今天没戴口罩真是痛苦呀，很明显鼻子失效，冷空气直刺大脑，我勒个去！！[泪][泪][泪][感冒][感冒][感冒],1
2014-01-20,昨儿刚买20个口罩，上海空气倒是蛮配合我的。,1
2014-01-20,今儿个空气还是不好，但是为了保卫人民群众的生命、财产安全，警察蜀黍们全副武装上街巡逻！（吐槽声一片：就一破口罩，还全副武装……）,1
2014-01-20,"上海今天空气质量指数301严重污染.两个月感冒反复没有停过.基本不运动了.每次出门戴着口罩,多数人对都此麻木,显得自己不正常.这两天处理家具电器,给点钱就卖了.来购买的都是刚创业的年轻人,做事有激情.东西是自己的,资源是大家的, 不用的东西对别人可能就是宝.问题是在这样的环境下,做什么还有意义呢.",0
2014-01-20,今天空气又好差。出门没带面罩，连口罩都也忘了[挖鼻屎],1
2014-01-21,在加德满都的5:00醒来，窗外依然漆黑。不敢在7摄氏度的温度下，穿短打去跑步。穿了温暖一点的衣服，选择了散步。大街上依然漆黑。旱季电力的缺乏，使这个城市不能肆意的用电。左行以及当地人戴着口罩，迫使我迅速返回酒店。闻到空气里那种烧稻草的味道，就想起那个烧尸庙的情形，不敢大口呼吸。,1
2014-01-21,我妈说喝这个水痘才不会留疤 大半夜喝甜汤…… 打算明天出门呼吸新鲜空气 可是我不想带口罩[泪],1
2014-01-21,机智如我穿了五件出门还是被吹的一脸凌乱～不过冷空气来了就能摆脱雾霾。但是难得听话@沁之之快点好好学习假期在二月 带了口罩居然阳光明媚蓝天无云～,1
2014-01-21,北国风光，千里雾霾，万里尘飘……空气如此糟糕，引无数美女戴口罩[偷笑]近期多地连续不断的雾霾天气，导致许多人外出不得不戴口罩。这不，一场原本普通的校园公益活动，发现第2张图自带亮点，大家感受一下[吃惊],1
2014-01-22,治理雾霾方法如下:用一台机器制造在空气中形成涡流如同海里的漩涡，在底下配一个巨大的PM2.5口罩过滤后，将新鲜空气重新释放。这个点子免费，不需十亿。谢谢。,1
2014-01-22,专家提醒：不要经常给宝宝戴口罩或用围巾护口。 经常戴口罩会降低宝宝上呼吸道对冷空气的适应性，缺乏对伤风、支气管炎等病的抵抗力。围巾多是羊毛或其他纤维制品，一会使围巾间隙中的病菌尘埃进入宝宝的上呼吸道，二是使羊毛等纤维吸入体内，诱发过敏体质的宝宝发生哮喘病，而且影响正常肺部换气。,0
2014-01-22,空气还可以，但还是得戴口罩,1
2014-01-22,"空气质量指数: 北京 (美使馆): 287 (极不健康), 哎，忘记带口罩了?",1
2014-01-25,这天空灰的，空气质量竟然是优[思考]出门要不要给小魔带口罩啊？春节快到了，亲戚聚餐今天开始，又是潮州菜馆~青耀园，不喜欢吃[失望][困],1
2014-01-25,早上出门的时候特地看空气啊！特么还是优啊！所以没带口罩啊！然后zhou着zhou着，天越来越黄啊！就看到从优变成中度污染又变成重度污染了！坑爹啊！[怒],1
2014-01-25,我今天竟然没带口罩[抓狂]，可是早上明明说空气指数良啊，一会会变成重度雾霾了，姐hold不住,1
2014-01-25,"好消息 免费堤供 一线交警 交通协管员交通警察口罩.每天城市繁忙路段空气中污染是危害交警身体的因素,根据调查 交通协管员说 1位32岁交警6位交通协管员生肺病肺癌已故 警报:中国交警的平均寿命仅43岁！能吹哨子口罩研发发明成功 有显著防PM异物 防冬防风寒造福于健康专利:201310067911.1 13020163877",0
2014-01-25,"早上出门空气质量还报37的，下班已经重度污染了……………………我没戴口罩啊(""□) ",1
2014-01-25,丐帮长老叹道：“兄弟们，对于我们这世界上最悲催的事是能给钱的好心人越来越少了，更悲催的是空气越来越脏了，看把你们都熏得眼泪流个不停，讨的几个钱还不够买口罩的，都散了吧！”,1
2014-01-25,张鸣 发改委官员说，自2000年以来，北京的空气改善多了。要论沙尘暴，是改善了，但雾霾呢？沙尘我们戴口罩可以防，现在的雾霾，口罩都没用。,1
2014-01-25,这个是防PM2.5的口罩 五个装 无纺布的料子 但是可以反复戴的 这一包戴一个月没什么问题 现在空气这么差很有需要的喔 还有宝宝款的 等下发 大人的78一包五片,1
2014-01-26,@国际绿色经济协会 在这个即将到来春天，你在守望着什么？？ 在2014年的春天里，我希望天是蓝的，云是白的。吃的能吃喝的敢喝！不需要海涛奶粉。出门不需要戴口罩，能呼吸到新鲜的空气,1
2014-01-26,霍尼韦尔最新款家用空气净化器内卖来了！同学们你们上次争相求购的就是他们，分国产和进口，各种参数请见图片，有正规发票及售后，由于是内卖所以价格还有优惠，你懂得[偷笑]数量有限，需要的同学抓紧和我联系啊；另是不是还有同学求购口罩什么的？防寒服貌似也有特卖，要的同学速度和我联系[调皮],0
2014-01-27,看着今天空气不错我就没戴口罩出门，原本想呼吸下新鲜空气的，结果没想到被汽车尾气给呛着了[衰],1
2014-01-28,身！体！健康！很重要！陪我妈去看病，我自己反而又困又冷，医院的空气果然是不好呀，在我哈欠一个接一个的同时，河马般的大嘴里不知道进去了多少细菌，口罩口罩，我需要大口罩！！help. sos.,1
2014-01-28,江西南部有个叫泰和的小城、市容没有绿化、空气每天霾得受不了绝对pm100的水平，物价水平跟上海差不多、绝对不适合居住！在上海最霾的日子里偶都能忍受、可以不戴口罩而这里刚进城就把脸蒙住、空气之脏可想而知！难道要在这里呆到过年？上饶都比这里好、井冈山更不错啊！ ,1
2014-01-29,由于空气质量恶化，雾霾现象出现增多且危害加重。路上越来越多的人们开始戴起口罩。据新闻报道：今年各地市民对烟花爆竹燃放热情不高，以及政府部门倡导环保过年等因素，烟花爆竹销售预冷，再次呼吁，今年春节，尽量不放或少放烟花爆竹[马到成功][马上有对象][马上拜年],1
2014-01-29,乃们都到家了吗？现在是不是正处在其乐融融的家庭聚会中呢？那啥，口罩都随身带了吧？康哥在家中为您播报：现在的空气情况有点糟糕哦，欢乐过大年，千万别忘了吃的得健康，呼吸健康哦～还有少放点鞭炮！[嘻嘻],1
2014-01-30,蛇年除夕上海的空气有毒，戴着口罩去上班,1
2014-01-30,在上海过年的童鞋们好好享受这几天吧，难得过年有这种温度的，真给力！同时提前给大家拜年，希望大家节日里少放或者不放鞭炮，祝大家在马年出门不需要再戴口罩，每天可以拥有新鲜的空气、干净的水质、放心的食品，健健康康过好每一天！[太阳][手套][礼物][发红包][吃元宵],1
2014-01-30,过节空气噶差。。。。。。。哎。。。。。口罩带起。。。。。老老实实看看球。。。。。不乱跑。。。。。[酷][嘻嘻],1
2014-01-30,"朝闻天下 免费堤供 一线交警 交通协管员交通警察口罩.每天城市繁忙路段空气中污染是危害交警身体的因素,根据调查 交通协管员说 1位32岁交警6位交通协管员生肺病肺癌已故 警报:中国交警的平均寿命仅43岁！能吹哨子口罩研发发明成功 有显著防PM异物 防冬防风寒造福于健康专利:201310067911.1 13020163877",0
2014-01-30,大家对于这种天气已经麻痹了么，都不戴口罩，还跑步锻炼来着，我去！活腻了嘛！婆婆讲现在她学校的小朋友都会得奇怪的病，全身痒，然后开始脚部溃烂，班里两个孩子都没来考试。医生讲就是雾霾导致的，家长都开始强烈要求每个班级装空气净化器了，不过教育局是不会这么“乱花钱”的吧。r(st)q,1
2014-01-30,今天空气这么糟居然没人戴口罩？！[感冒],1
2014-01-30,已经雾霾了，还不断[放鞭炮][放鞭炮]，估计年初四空气更是惨不忍睹，幸好@漫漫轻凌 @雨侯彩虹 @如花_口苗_猫猫花 不是初四早上走，不然还要戴口罩。,1
2014-01-30,终于改完文章可以喘口气了[兔子]但泥马这空气质量[衰]口罩君明天又要出动啦[感冒],1
2014-01-30,现在严重污染啊～大家出门记得戴口罩 大家新年快乐哈 今天鞭炮少放点 最好不放 现在空气都污染成这样了 我们就不要再糟蹋地球啦,1
2014-01-30,这空气！！！！！我无语了！！！！明天要带口罩出门了 擦！！！！！！！,1
2014-01-30,空气都这样了，不放鞭炮会屎吗？？明天别又装逼戴口罩像真懂什么危害性似的满街跑，自作孽不可活，真是吃不消这些人的思路？？[鄙视][鄙视][鄙视],1
